"observation","time_period","ref_area","indicator","breakdown","unit_measure","value","flag","note"
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a2_prefform/all_egov_le/egov_score/AT/2015","2015","AT","desi_5a2_prefform","all_egov_le","egov_score",52.1429,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a2_prefform/all_egov_le/egov_score/BE/2015","2015","BE","desi_5a2_prefform","all_egov_le","egov_score",62,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a2_prefform/all_egov_le/egov_score/BG/2015","2015","BG","desi_5a2_prefform","all_egov_le","egov_score",19.3333,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a2_prefform/all_egov_le/egov_score/CY/2015","2015","CY","desi_5a2_prefform","all_egov_le","egov_score",70,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a2_prefform/all_egov_le/egov_score/CZ/2015","2015","CZ","desi_5a2_prefform","all_egov_le","egov_score",27.6,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a2_prefform/all_egov_le/egov_score/DE/2015","2015","DE","desi_5a2_prefform","all_egov_le","egov_score",33.7143,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a2_prefform/all_egov_le/egov_score/DK/2015","2015","DK","desi_5a2_prefform","all_egov_le","egov_score",76.6,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a2_prefform/all_egov_le/egov_score/EE/2015","2015","EE","desi_5a2_prefform","all_egov_le","egov_score",92.7143,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a2_prefform/all_egov_le/egov_score/EL/2015","2015","EL","desi_5a2_prefform","all_egov_le","egov_score",7.33333,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a2_prefform/all_egov_le/egov_score/ES/2015","2015","ES","desi_5a2_prefform","all_egov_le","egov_score",56.1667,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a2_prefform/all_egov_le/egov_score/FI/2015","2015","FI","desi_5a2_prefform","all_egov_le","egov_score",81,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a2_prefform/all_egov_le/egov_score/FR/2015","2015","FR","desi_5a2_prefform","all_egov_le","egov_score",27,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a2_prefform/all_egov_le/egov_score/HR/2015","2015","HR","desi_5a2_prefform","all_egov_le","egov_score",2,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a2_prefform/all_egov_le/egov_score/HU/2015","2015","HU","desi_5a2_prefform","all_egov_le","egov_score",19.4,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a2_prefform/all_egov_le/egov_score/IE/2015","2015","IE","desi_5a2_prefform","all_egov_le","egov_score",32.1667,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a2_prefform/all_egov_le/egov_score/IT/2015","2015","IT","desi_5a2_prefform","all_egov_le","egov_score",41.4,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a2_prefform/all_egov_le/egov_score/LT/2015","2015","LT","desi_5a2_prefform","all_egov_le","egov_score",66.8571,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a2_prefform/all_egov_le/egov_score/LU/2015","2015","LU","desi_5a2_prefform","all_egov_le","egov_score",12.2857,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a2_prefform/all_egov_le/egov_score/LV/2015","2015","LV","desi_5a2_prefform","all_egov_le","egov_score",38.2857,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a2_prefform/all_egov_le/egov_score/MT/2015","2015","MT","desi_5a2_prefform","all_egov_le","egov_score",87.4286,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a2_prefform/all_egov_le/egov_score/NL/2015","2015","NL","desi_5a2_prefform","all_egov_le","egov_score",69,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a2_prefform/all_egov_le/egov_score/PL/2015","2015","PL","desi_5a2_prefform","all_egov_le","egov_score",67.8571,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a2_prefform/all_egov_le/egov_score/PT/2015","2015","PT","desi_5a2_prefform","all_egov_le","egov_score",76.2857,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a2_prefform/all_egov_le/egov_score/RO/2015","2015","RO","desi_5a2_prefform","all_egov_le","egov_score",6.6,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a2_prefform/all_egov_le/egov_score/SE/2015","2015","SE","desi_5a2_prefform","all_egov_le","egov_score",75,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a2_prefform/all_egov_le/egov_score/SI/2015","2015","SI","desi_5a2_prefform","all_egov_le","egov_score",42.8571,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a2_prefform/all_egov_le/egov_score/SK/2015","2015","SK","desi_5a2_prefform","all_egov_le","egov_score",22.2,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a2_prefform/all_egov_le/egov_score/UK/2015","2015","UK","desi_5a2_prefform","all_egov_le","egov_score",8.57143,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a3_osercomp/all_egov_le/egov_score/AT/2015","2015","AT","desi_5a3_osercomp","all_egov_le","egov_score",90.4286,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a3_osercomp/all_egov_le/egov_score/BE/2015","2015","BE","desi_5a3_osercomp","all_egov_le","egov_score",81.2857,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a3_osercomp/all_egov_le/egov_score/BG/2015","2015","BG","desi_5a3_osercomp","all_egov_le","egov_score",60.7143,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a3_osercomp/all_egov_le/egov_score/CY/2015","2015","CY","desi_5a3_osercomp","all_egov_le","egov_score",60.7143,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a3_osercomp/all_egov_le/egov_score/CZ/2015","2015","CZ","desi_5a3_osercomp","all_egov_le","egov_score",57.8571,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a3_osercomp/all_egov_le/egov_score/DE/2015","2015","DE","desi_5a3_osercomp","all_egov_le","egov_score",74.8571,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a3_osercomp/all_egov_le/egov_score/DK/2015","2015","DK","desi_5a3_osercomp","all_egov_le","egov_score",87.2857,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a3_osercomp/all_egov_le/egov_score/EE/2015","2015","EE","desi_5a3_osercomp","all_egov_le","egov_score",93.8571,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a3_osercomp/all_egov_le/egov_score/EL/2015","2015","EL","desi_5a3_osercomp","all_egov_le","egov_score",48.1429,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a3_osercomp/all_egov_le/egov_score/ES/2015","2015","ES","desi_5a3_osercomp","all_egov_le","egov_score",91.2857,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a3_osercomp/all_egov_le/egov_score/FI/2015","2015","FI","desi_5a3_osercomp","all_egov_le","egov_score",89.7143,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a3_osercomp/all_egov_le/egov_score/FR/2015","2015","FR","desi_5a3_osercomp","all_egov_le","egov_score",80,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a3_osercomp/all_egov_le/egov_score/HR/2015","2015","HR","desi_5a3_osercomp","all_egov_le","egov_score",54.1429,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a3_osercomp/all_egov_le/egov_score/HU/2015","2015","HU","desi_5a3_osercomp","all_egov_le","egov_score",44.5714,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a3_osercomp/all_egov_le/egov_score/IE/2015","2015","IE","desi_5a3_osercomp","all_egov_le","egov_score",90.5,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a3_osercomp/all_egov_le/egov_score/IT/2015","2015","IT","desi_5a3_osercomp","all_egov_le","egov_score",78,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a3_osercomp/all_egov_le/egov_score/LT/2015","2015","LT","desi_5a3_osercomp","all_egov_le","egov_score",75.8571,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a3_osercomp/all_egov_le/egov_score/LU/2015","2015","LU","desi_5a3_osercomp","all_egov_le","egov_score",72,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a3_osercomp/all_egov_le/egov_score/LV/2015","2015","LV","desi_5a3_osercomp","all_egov_le","egov_score",81.5714,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a3_osercomp/all_egov_le/egov_score/MT/2015","2015","MT","desi_5a3_osercomp","all_egov_le","egov_score",99,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a3_osercomp/all_egov_le/egov_score/NL/2015","2015","NL","desi_5a3_osercomp","all_egov_le","egov_score",85.1429,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a3_osercomp/all_egov_le/egov_score/PL/2015","2015","PL","desi_5a3_osercomp","all_egov_le","egov_score",77.5714,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a3_osercomp/all_egov_le/egov_score/PT/2015","2015","PT","desi_5a3_osercomp","all_egov_le","egov_score",97.7143,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a3_osercomp/all_egov_le/egov_score/RO/2015","2015","RO","desi_5a3_osercomp","all_egov_le","egov_score",51.2857,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a3_osercomp/all_egov_le/egov_score/SE/2015","2015","SE","desi_5a3_osercomp","all_egov_le","egov_score",86.8571,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a3_osercomp/all_egov_le/egov_score/SI/2015","2015","SI","desi_5a3_osercomp","all_egov_le","egov_score",72.4286,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a3_osercomp/all_egov_le/egov_score/SK/2015","2015","SK","desi_5a3_osercomp","all_egov_le","egov_score",45.5714,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a3_osercomp/all_egov_le/egov_score/UK/2015","2015","UK","desi_5a3_osercomp","all_egov_le","egov_score",77,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_1_conn/pc_desi_sliders/AT/2015","2015","AT","desi_sliders","desi_1_conn","pc_desi_sliders",28.2588,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_1_conn/pc_desi_sliders/BE/2015","2015","BE","desi_sliders","desi_1_conn","pc_desi_sliders",31.443,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_1_conn/pc_desi_sliders/BG/2015","2015","BG","desi_sliders","desi_1_conn","pc_desi_sliders",26.1029,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_1_conn/pc_desi_sliders/CY/2015","2015","CY","desi_sliders","desi_1_conn","pc_desi_sliders",17.4439,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_1_conn/pc_desi_sliders/CZ/2015","2015","CZ","desi_sliders","desi_1_conn","pc_desi_sliders",32.384,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_1_conn/pc_desi_sliders/DE/2015","2015","DE","desi_sliders","desi_1_conn","pc_desi_sliders",35.6966,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_1_conn/pc_desi_sliders/DK/2015","2015","DK","desi_sliders","desi_1_conn","pc_desi_sliders",45.1092,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_1_conn/pc_desi_sliders/EE/2015","2015","EE","desi_sliders","desi_1_conn","pc_desi_sliders",38.6881,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_1_conn/pc_desi_sliders/EL/2015","2015","EL","desi_sliders","desi_1_conn","pc_desi_sliders",18.9274,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_1_conn/pc_desi_sliders/ES/2015","2015","ES","desi_sliders","desi_1_conn","pc_desi_sliders",33.5363,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_1_conn/pc_desi_sliders/FI/2015","2015","FI","desi_sliders","desi_1_conn","pc_desi_sliders",39.6445,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_1_conn/pc_desi_sliders/FR/2015","2015","FR","desi_sliders","desi_1_conn","pc_desi_sliders",30.6325,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_1_conn/pc_desi_sliders/HR/2015","2015","HR","desi_sliders","desi_1_conn","pc_desi_sliders",22.6043,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_1_conn/pc_desi_sliders/HU/2015","2015","HU","desi_sliders","desi_1_conn","pc_desi_sliders",29.4009,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_1_conn/pc_desi_sliders/IE/2015","2015","IE","desi_sliders","desi_1_conn","pc_desi_sliders",26.2939,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_1_conn/pc_desi_sliders/IT/2015","2015","IT","desi_sliders","desi_1_conn","pc_desi_sliders",23.5833,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_1_conn/pc_desi_sliders/LT/2015","2015","LT","desi_sliders","desi_1_conn","pc_desi_sliders",34.3274,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_1_conn/pc_desi_sliders/LU/2015","2015","LU","desi_sliders","desi_1_conn","pc_desi_sliders",45.0974,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_1_conn/pc_desi_sliders/LV/2015","2015","LV","desi_sliders","desi_1_conn","pc_desi_sliders",45.5174,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_1_conn/pc_desi_sliders/MT/2015","2015","MT","desi_sliders","desi_1_conn","pc_desi_sliders",32.7285,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_1_conn/pc_desi_sliders/NL/2015","2015","NL","desi_sliders","desi_1_conn","pc_desi_sliders",40.3664,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_1_conn/pc_desi_sliders/PL/2015","2015","PL","desi_sliders","desi_1_conn","pc_desi_sliders",27.8392,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_1_conn/pc_desi_sliders/PT/2015","2015","PT","desi_sliders","desi_1_conn","pc_desi_sliders",30.8479,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_1_conn/pc_desi_sliders/RO/2015","2015","RO","desi_sliders","desi_1_conn","pc_desi_sliders",34.9354,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_1_conn/pc_desi_sliders/SE/2015","2015","SE","desi_sliders","desi_1_conn","pc_desi_sliders",44.7968,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_1_conn/pc_desi_sliders/SI/2015","2015","SI","desi_sliders","desi_1_conn","pc_desi_sliders",36.2823,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_1_conn/pc_desi_sliders/SK/2015","2015","SK","desi_sliders","desi_1_conn","pc_desi_sliders",28.8845,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_1_conn/pc_desi_sliders/UK/2015","2015","UK","desi_sliders","desi_1_conn","pc_desi_sliders",34.2268,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_2_hc/pc_desi_sliders/AT/2015","2015","AT","desi_sliders","desi_2_hc","pc_desi_sliders",50.1889,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_2_hc/pc_desi_sliders/BE/2015","2015","BE","desi_sliders","desi_2_hc","pc_desi_sliders",46.3828,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_2_hc/pc_desi_sliders/BG/2015","2015","BG","desi_sliders","desi_2_hc","pc_desi_sliders",29.1789,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_2_hc/pc_desi_sliders/CY/2015","2015","CY","desi_sliders","desi_2_hc","pc_desi_sliders",33.5541,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_2_hc/pc_desi_sliders/CZ/2015","2015","CZ","desi_sliders","desi_2_hc","pc_desi_sliders",44.8588,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_2_hc/pc_desi_sliders/DE/2015","2015","DE","desi_sliders","desi_2_hc","pc_desi_sliders",51.2643,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_2_hc/pc_desi_sliders/DK/2015","2015","DK","desi_sliders","desi_2_hc","pc_desi_sliders",60.6292,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_2_hc/pc_desi_sliders/EE/2015","2015","EE","desi_sliders","desi_2_hc","pc_desi_sliders",55.8928,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_2_hc/pc_desi_sliders/EL/2015","2015","EL","desi_sliders","desi_2_hc","pc_desi_sliders",34.2082,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_2_hc/pc_desi_sliders/ES/2015","2015","ES","desi_sliders","desi_2_hc","pc_desi_sliders",43.1969,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_2_hc/pc_desi_sliders/FI/2015","2015","FI","desi_sliders","desi_2_hc","pc_desi_sliders",72.2076,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_2_hc/pc_desi_sliders/FR/2015","2015","FR","desi_sliders","desi_2_hc","pc_desi_sliders",44.2587,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_2_hc/pc_desi_sliders/HR/2015","2015","HR","desi_sliders","desi_2_hc","pc_desi_sliders",41.0008,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_2_hc/pc_desi_sliders/HU/2015","2015","HU","desi_sliders","desi_2_hc","pc_desi_sliders",38.437,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_2_hc/pc_desi_sliders/IE/2015","2015","IE","desi_sliders","desi_2_hc","pc_desi_sliders",47.4593,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_2_hc/pc_desi_sliders/IT/2015","2015","IT","desi_sliders","desi_2_hc","pc_desi_sliders",30.8052,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_2_hc/pc_desi_sliders/LT/2015","2015","LT","desi_sliders","desi_2_hc","pc_desi_sliders",34.9449,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_2_hc/pc_desi_sliders/LU/2015","2015","LU","desi_sliders","desi_2_hc","pc_desi_sliders",52.5691,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_2_hc/pc_desi_sliders/LV/2015","2015","LV","desi_sliders","desi_2_hc","pc_desi_sliders",36.733,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_2_hc/pc_desi_sliders/MT/2015","2015","MT","desi_sliders","desi_2_hc","pc_desi_sliders",53.3601,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_2_hc/pc_desi_sliders/NL/2015","2015","NL","desi_sliders","desi_2_hc","pc_desi_sliders",54.3326,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_2_hc/pc_desi_sliders/PL/2015","2015","PL","desi_sliders","desi_2_hc","pc_desi_sliders",31.6798,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_2_hc/pc_desi_sliders/PT/2015","2015","PT","desi_sliders","desi_2_hc","pc_desi_sliders",31.9072,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_2_hc/pc_desi_sliders/RO/2015","2015","RO","desi_sliders","desi_2_hc","pc_desi_sliders",27.4682,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_2_hc/pc_desi_sliders/SE/2015","2015","SE","desi_sliders","desi_2_hc","pc_desi_sliders",61.2607,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_2_hc/pc_desi_sliders/SI/2015","2015","SI","desi_sliders","desi_2_hc","pc_desi_sliders",41.656,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_2_hc/pc_desi_sliders/SK/2015","2015","SK","desi_sliders","desi_2_hc","pc_desi_sliders",36.9665,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_2_hc/pc_desi_sliders/UK/2015","2015","UK","desi_sliders","desi_2_hc","pc_desi_sliders",56.3518,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_3_ui/pc_desi_sliders/AT/2015","2015","AT","desi_sliders","desi_3_ui","pc_desi_sliders",42.2005,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_3_ui/pc_desi_sliders/BE/2015","2015","BE","desi_sliders","desi_3_ui","pc_desi_sliders",47.1894,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_3_ui/pc_desi_sliders/BG/2015","2015","BG","desi_sliders","desi_3_ui","pc_desi_sliders",29.5104,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_3_ui/pc_desi_sliders/CY/2015","2015","CY","desi_sliders","desi_3_ui","pc_desi_sliders",37.4842,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_3_ui/pc_desi_sliders/CZ/2015","2015","CZ","desi_sliders","desi_3_ui","pc_desi_sliders",42.6002,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_3_ui/pc_desi_sliders/DE/2015","2015","DE","desi_sliders","desi_3_ui","pc_desi_sliders",48.6589,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_3_ui/pc_desi_sliders/DK/2015","2015","DK","desi_sliders","desi_3_ui","pc_desi_sliders",65.3081,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_3_ui/pc_desi_sliders/EE/2015","2015","EE","desi_sliders","desi_3_ui","pc_desi_sliders",56.729,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_3_ui/pc_desi_sliders/EL/2015","2015","EL","desi_sliders","desi_3_ui","pc_desi_sliders",32.6733,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_3_ui/pc_desi_sliders/ES/2015","2015","ES","desi_sliders","desi_3_ui","pc_desi_sliders",44.7669,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_3_ui/pc_desi_sliders/FI/2015","2015","FI","desi_sliders","desi_3_ui","pc_desi_sliders",63.1065,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_3_ui/pc_desi_sliders/FR/2015","2015","FR","desi_sliders","desi_3_ui","pc_desi_sliders",44.5672,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_3_ui/pc_desi_sliders/HR/2015","2015","HR","desi_sliders","desi_3_ui","pc_desi_sliders",39.2005,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_3_ui/pc_desi_sliders/HU/2015","2015","HU","desi_sliders","desi_3_ui","pc_desi_sliders",46.0282,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_3_ui/pc_desi_sliders/IE/2015","2015","IE","desi_sliders","desi_3_ui","pc_desi_sliders",41.4877,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_3_ui/pc_desi_sliders/IT/2015","2015","IT","desi_sliders","desi_3_ui","pc_desi_sliders",32.0838,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_3_ui/pc_desi_sliders/LT/2015","2015","LT","desi_sliders","desi_3_ui","pc_desi_sliders",48.1484,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_3_ui/pc_desi_sliders/LU/2015","2015","LU","desi_sliders","desi_3_ui","pc_desi_sliders",58.2197,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_3_ui/pc_desi_sliders/LV/2015","2015","LV","desi_sliders","desi_3_ui","pc_desi_sliders",45.0353,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_3_ui/pc_desi_sliders/MT/2015","2015","MT","desi_sliders","desi_3_ui","pc_desi_sliders",47.7041,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_3_ui/pc_desi_sliders/NL/2015","2015","NL","desi_sliders","desi_3_ui","pc_desi_sliders",59.547,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_3_ui/pc_desi_sliders/PL/2015","2015","PL","desi_sliders","desi_3_ui","pc_desi_sliders",33.4209,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_3_ui/pc_desi_sliders/PT/2015","2015","PT","desi_sliders","desi_3_ui","pc_desi_sliders",34.8718,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_3_ui/pc_desi_sliders/RO/2015","2015","RO","desi_sliders","desi_3_ui","pc_desi_sliders",21.7069,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_3_ui/pc_desi_sliders/SE/2015","2015","SE","desi_sliders","desi_3_ui","pc_desi_sliders",65.0653,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_3_ui/pc_desi_sliders/SI/2015","2015","SI","desi_sliders","desi_3_ui","pc_desi_sliders",43.4101,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_3_ui/pc_desi_sliders/SK/2015","2015","SK","desi_sliders","desi_3_ui","pc_desi_sliders",42.7849,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_3_ui/pc_desi_sliders/UK/2015","2015","UK","desi_sliders","desi_3_ui","pc_desi_sliders",58.2527,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_4_idt/pc_desi_sliders/AT/2015","2015","AT","desi_sliders","desi_4_idt","pc_desi_sliders",28.0196,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_4_idt/pc_desi_sliders/BE/2015","2015","BE","desi_sliders","desi_4_idt","pc_desi_sliders",42.8379,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_4_idt/pc_desi_sliders/BG/2015","2015","BG","desi_sliders","desi_4_idt","pc_desi_sliders",15.2836,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_4_idt/pc_desi_sliders/CY/2015","2015","CY","desi_sliders","desi_4_idt","pc_desi_sliders",24.9955,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_4_idt/pc_desi_sliders/CZ/2015","2015","CZ","desi_sliders","desi_4_idt","pc_desi_sliders",37.2028,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_4_idt/pc_desi_sliders/DE/2015","2015","DE","desi_sliders","desi_4_idt","pc_desi_sliders",28.4822,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_4_idt/pc_desi_sliders/DK/2015","2015","DK","desi_sliders","desi_4_idt","pc_desi_sliders",47.9648,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_4_idt/pc_desi_sliders/EE/2015","2015","EE","desi_sliders","desi_4_idt","pc_desi_sliders",24.711,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_4_idt/pc_desi_sliders/EL/2015","2015","EL","desi_sliders","desi_4_idt","pc_desi_sliders",24.2738,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_4_idt/pc_desi_sliders/ES/2015","2015","ES","desi_sliders","desi_4_idt","pc_desi_sliders",29.2694,,
