"ITTER107","Territory","TIPO_DATO_SDS_ICT","Data type","TIME","Select time","Value","Flag Codes","Flags"
"ITE3","Marche","PA_INFO","obtaining information","2013","2013",26,,
"ITE3","Marche","PA_INFO","obtaining information","2014","2014",32.6,,
"ITE3","Marche","PA_INFO","obtaining information","2015","2015",26.9,,
"ITE3","Marche","PA_INFO","obtaining information","2016","2016",24.3,,
"ITE3","Marche","PA_INFO","obtaining information","2017","2017",27.2,,
"ITE3","Marche","PA_INFO","obtaining information","2018","2018",22.3,,
"ITE3","Marche","PA_INFO","obtaining information","2019","2019",22.8,,
"ITE3","Marche","PA_DOWFO","downloading official forms","2010","2010",25.8,,
"ITE3","Marche","PA_DOWFO","downloading official forms","2011","2011",25.1,,
"ITE3","Marche","PA_DOWFO","downloading official forms","2012","2012",21.1,,
"ITE3","Marche","PA_DOWFO","downloading official forms","2013","2013",23.2,,
"ITE3","Marche","PA_DOWFO","downloading official forms","2014","2014",26,,
"ITE3","Marche","PA_DOWFO","downloading official forms","2015","2015",21.5,,
"ITE3","Marche","PA_DOWFO","downloading official forms","2016","2016",21.4,,
"ITE3","Marche","PA_DOWFO","downloading official forms","2017","2017",23.4,,
"ITE3","Marche","PA_DOWFO","downloading official forms","2018","2018",19.6,,
"ITE3","Marche","PA_DOWFO","downloading official forms","2019","2019",18.1,,
"ITE3","Marche","PA_SUBFO","submitting completed forms","2010","2010",11.9,,
"ITE3","Marche","PA_SUBFO","submitting completed forms","2011","2011",11.4,,
"ITE3","Marche","PA_SUBFO","submitting completed forms","2012","2012",13.8,,
"ITE3","Marche","PA_SUBFO","submitting completed forms","2013","2013",17.2,,
"ITE3","Marche","PA_SUBFO","submitting completed forms","2014","2014",18.6,,
"ITE3","Marche","PA_SUBFO","submitting completed forms","2015","2015",15.1,,
"ITE3","Marche","PA_SUBFO","submitting completed forms","2016","2016",15.8,,
"ITE3","Marche","PA_SUBFO","submitting completed forms","2017","2017",17.9,,
"ITE3","Marche","PA_SUBFO","submitting completed forms","2018","2018",17.1,,
"ITE3","Marche","PA_SUBFO","submitting completed forms","2019","2019",14.8,,
"ITE4","Lazio","PA_INFO","obtaining information","2010","2010",40.1,,
"ITE4","Lazio","PA_INFO","obtaining information","2011","2011",35.8,,
"ITE4","Lazio","PA_INFO","obtaining information","2012","2012",30.6,,
"ITE4","Lazio","PA_INFO","obtaining information","2013","2013",31.3,,
"ITE4","Lazio","PA_INFO","obtaining information","2014","2014",31.8,,
"ITE4","Lazio","PA_INFO","obtaining information","2015","2015",26.3,,
"ITE4","Lazio","PA_INFO","obtaining information","2016","2016",28.4,,
"ITE4","Lazio","PA_INFO","obtaining information","2017","2017",27,,
"ITE4","Lazio","PA_INFO","obtaining information","2018","2018",28.2,,
"ITE4","Lazio","PA_INFO","obtaining information","2019","2019",27.2,,
"ITE4","Lazio","PA_DOWFO","downloading official forms","2010","2010",31.9,,
"ITE4","Lazio","PA_DOWFO","downloading official forms","2011","2011",27.7,,
"ITE4","Lazio","PA_DOWFO","downloading official forms","2012","2012",27.4,,
"ITE4","Lazio","PA_DOWFO","downloading official forms","2013","2013",26,,
"ITE4","Lazio","PA_DOWFO","downloading official forms","2014","2014",27.8,,
"ITE4","Lazio","PA_DOWFO","downloading official forms","2015","2015",22.8,,
"ITE4","Lazio","PA_DOWFO","downloading official forms","2016","2016",23.4,,
"ITE4","Lazio","PA_DOWFO","downloading official forms","2017","2017",23,,
"ITE4","Lazio","PA_DOWFO","downloading official forms","2018","2018",24.2,,
"ITE4","Lazio","PA_DOWFO","downloading official forms","2019","2019",23.4,,
"ITE4","Lazio","PA_SUBFO","submitting completed forms","2010","2010",14.2,,
"ITE4","Lazio","PA_SUBFO","submitting completed forms","2011","2011",14.2,,
"ITE4","Lazio","PA_SUBFO","submitting completed forms","2012","2012",16,,
"ITE4","Lazio","PA_SUBFO","submitting completed forms","2013","2013",20.1,,
"ITE4","Lazio","PA_SUBFO","submitting completed forms","2014","2014",20.8,,
"ITE4","Lazio","PA_SUBFO","submitting completed forms","2015","2015",16.4,,
"ITE4","Lazio","PA_SUBFO","submitting completed forms","2016","2016",18.6,,
"ITE4","Lazio","PA_SUBFO","submitting completed forms","2017","2017",17.2,,
"ITE4","Lazio","PA_SUBFO","submitting completed forms","2018","2018",21,,
"ITE4","Lazio","PA_SUBFO","submitting completed forms","2019","2019",20.3,,
"ITF1","Abruzzo","PA_INFO","obtaining information","2010","2010",31.2,,
"ITF1","Abruzzo","PA_INFO","obtaining information","2011","2011",27.8,,
"ITF1","Abruzzo","PA_INFO","obtaining information","2012","2012",26.5,,
"ITF1","Abruzzo","PA_INFO","obtaining information","2013","2013",28.8,,
"ITF1","Abruzzo","PA_INFO","obtaining information","2014","2014",29.5,,
"ITF1","Abruzzo","PA_INFO","obtaining information","2015","2015",25.8,,
"ITF1","Abruzzo","PA_INFO","obtaining information","2016","2016",25.8,,
"ITF1","Abruzzo","PA_INFO","obtaining information","2017","2017",25.5,,
"ITF1","Abruzzo","PA_INFO","obtaining information","2018","2018",21.9,,
"ITF1","Abruzzo","PA_INFO","obtaining information","2019","2019",22.9,,
"ITF1","Abruzzo","PA_DOWFO","downloading official forms","2010","2010",22.8,,
"ITF1","Abruzzo","PA_DOWFO","downloading official forms","2011","2011",20,,
"ITF1","Abruzzo","PA_DOWFO","downloading official forms","2012","2012",22.8,,
"ITF1","Abruzzo","PA_DOWFO","downloading official forms","2013","2013",24,,
"ITF1","Abruzzo","PA_DOWFO","downloading official forms","2014","2014",23.4,,
"ITF1","Abruzzo","PA_DOWFO","downloading official forms","2015","2015",22.8,,
"ITF1","Abruzzo","PA_DOWFO","downloading official forms","2016","2016",20.4,,
"ITF1","Abruzzo","PA_DOWFO","downloading official forms","2017","2017",22.1,,
"ITF1","Abruzzo","PA_DOWFO","downloading official forms","2018","2018",21.6,,
"ITF1","Abruzzo","PA_DOWFO","downloading official forms","2019","2019",22.8,,
"ITF1","Abruzzo","PA_SUBFO","submitting completed forms","2010","2010",13.1,,
"ITF1","Abruzzo","PA_SUBFO","submitting completed forms","2011","2011",10,,
"ITF1","Abruzzo","PA_SUBFO","submitting completed forms","2012","2012",15.2,,
"ITF1","Abruzzo","PA_SUBFO","submitting completed forms","2013","2013",16.7,,
"ITF1","Abruzzo","PA_SUBFO","submitting completed forms","2014","2014",15.4,,
"ITF1","Abruzzo","PA_SUBFO","submitting completed forms","2015","2015",14.4,,
"ITF1","Abruzzo","PA_SUBFO","submitting completed forms","2016","2016",13.5,,
"ITF1","Abruzzo","PA_SUBFO","submitting completed forms","2017","2017",17,,
"ITF1","Abruzzo","PA_SUBFO","submitting completed forms","2018","2018",17.3,,
"ITF1","Abruzzo","PA_SUBFO","submitting completed forms","2019","2019",18.3,,
"ITF2","Molise","PA_INFO","obtaining information","2010","2010",33.8,,
"ITF2","Molise","PA_INFO","obtaining information","2011","2011",27.5,,
"ITF2","Molise","PA_INFO","obtaining information","2012","2012",26,,
"ITF2","Molise","PA_INFO","obtaining information","2013","2013",22.7,,
"ITF2","Molise","PA_INFO","obtaining information","2014","2014",26.7,,
"ITF2","Molise","PA_INFO","obtaining information","2015","2015",24.7,,
"ITF2","Molise","PA_INFO","obtaining information","2016","2016",24.2,,
"ITF2","Molise","PA_INFO","obtaining information","2017","2017",20.4,,
"ITF2","Molise","PA_INFO","obtaining information","2018","2018",22.5,,
"ITF2","Molise","PA_INFO","obtaining information","2019","2019",19.9,,
"ITF2","Molise","PA_DOWFO","downloading official forms","2010","2010",26.3,,
"ITF2","Molise","PA_DOWFO","downloading official forms","2011","2011",23.3,,
"ITF2","Molise","PA_DOWFO","downloading official forms","2012","2012",24.4,,
"ITF2","Molise","PA_DOWFO","downloading official forms","2013","2013",20.6,,
"ITF2","Molise","PA_DOWFO","downloading official forms","2014","2014",23.3,,
"ITF2","Molise","PA_DOWFO","downloading official forms","2015","2015",23,,
"ITF2","Molise","PA_DOWFO","downloading official forms","2016","2016",19.8,,
"ITF2","Molise","PA_DOWFO","downloading official forms","2017","2017",21,,
"ITF2","Molise","PA_DOWFO","downloading official forms","2018","2018",21.7,,
"ITF2","Molise","PA_DOWFO","downloading official forms","2019","2019",19.1,,
"ITF2","Molise","PA_SUBFO","submitting completed forms","2010","2010",15.3,,
"ITF2","Molise","PA_SUBFO","submitting completed forms","2011","2011",13.5,,
"ITF2","Molise","PA_SUBFO","submitting completed forms","2012","2012",15.3,,
"ITF2","Molise","PA_SUBFO","submitting completed forms","2013","2013",13.6,,
"ITF2","Molise","PA_SUBFO","submitting completed forms","2014","2014",16.8,,
"ITF2","Molise","PA_SUBFO","submitting completed forms","2015","2015",17,,
"ITF2","Molise","PA_SUBFO","submitting completed forms","2016","2016",15.7,,
"ITF2","Molise","PA_SUBFO","submitting completed forms","2017","2017",15.1,,
"ITF2","Molise","PA_SUBFO","submitting completed forms","2018","2018",19.2,,
"ITF2","Molise","PA_SUBFO","submitting completed forms","2019","2019",15.3,,
"ITF3","Campania","PA_INFO","obtaining information","2010","2010",36.8,,
"ITF3","Campania","PA_INFO","obtaining information","2011","2011",31.3,,
"ITF3","Campania","PA_INFO","obtaining information","2012","2012",25.6,,
"ITF3","Campania","PA_INFO","obtaining information","2013","2013",20.6,,
"ITF3","Campania","PA_INFO","obtaining information","2014","2014",25.9,,
"ITF3","Campania","PA_INFO","obtaining information","2015","2015",23.9,,
"ITF3","Campania","PA_INFO","obtaining information","2016","2016",21.2,,
"ITF3","Campania","PA_INFO","obtaining information","2017","2017",18.4,,
"ITF3","Campania","PA_INFO","obtaining information","2018","2018",21.7,,
"ITF3","Campania","PA_INFO","obtaining information","2019","2019",20,,
"ITF3","Campania","PA_DOWFO","downloading official forms","2010","2010",29.7,,
"ITF3","Campania","PA_DOWFO","downloading official forms","2011","2011",23.3,,
"ITF3","Campania","PA_DOWFO","downloading official forms","2012","2012",22.4,,
"ITF3","Campania","PA_DOWFO","downloading official forms","2013","2013",17.8,,
"ITF3","Campania","PA_DOWFO","downloading official forms","2014","2014",22.9,,
"ITF3","Campania","PA_DOWFO","downloading official forms","2015","2015",20.3,,
"ITF3","Campania","PA_DOWFO","downloading official forms","2016","2016",18.3,,
"ITF3","Campania","PA_DOWFO","downloading official forms","2017","2017",16.9,,
"ITF3","Campania","PA_DOWFO","downloading official forms","2018","2018",17.7,,
"ITF3","Campania","PA_DOWFO","downloading official forms","2019","2019",17.7,,
"ITF3","Campania","PA_SUBFO","submitting completed forms","2010","2010",17.2,,
"ITF3","Campania","PA_SUBFO","submitting completed forms","2011","2011",14.4,,
"ITF3","Campania","PA_SUBFO","submitting completed forms","2012","2012",15.3,,
"ITF3","Campania","PA_SUBFO","submitting completed forms","2013","2013",12.7,,
"ITF3","Campania","PA_SUBFO","submitting completed forms","2014","2014",16.2,,
"ITF3","Campania","PA_SUBFO","submitting completed forms","2015","2015",15.5,,
"ITF3","Campania","PA_SUBFO","submitting completed forms","2016","2016",12.5,,
"ITF3","Campania","PA_SUBFO","submitting completed forms","2017","2017",13.1,,
"ITF3","Campania","PA_SUBFO","submitting completed forms","2018","2018",15.2,,
"ITF3","Campania","PA_SUBFO","submitting completed forms","2019","2019",14.3,,
"ITF4","Puglia","PA_INFO","obtaining information","2010","2010",33.9,,
"ITF4","Puglia","PA_INFO","obtaining information","2011","2011",27.1,,
"ITF4","Puglia","PA_INFO","obtaining information","2012","2012",20.2,,
"ITF4","Puglia","PA_INFO","obtaining information","2013","2013",21,,
"ITF4","Puglia","PA_INFO","obtaining information","2014","2014",21.5,,
"ITF4","Puglia","PA_INFO","obtaining information","2015","2015",23.5,,
"ITF4","Puglia","PA_INFO","obtaining information","2016","2016",21,,
"ITF4","Puglia","PA_INFO","obtaining information","2017","2017",18.9,,
"ITF4","Puglia","PA_INFO","obtaining information","2018","2018",18.5,,
"ITF4","Puglia","PA_INFO","obtaining information","2019","2019",21.9,,
"ITF4","Puglia","PA_DOWFO","downloading official forms","2010","2010",25.4,,
"ITF4","Puglia","PA_DOWFO","downloading official forms","2011","2011",20.1,,
"ITF4","Puglia","PA_DOWFO","downloading official forms","2012","2012",16.7,,
"ITF4","Puglia","PA_DOWFO","downloading official forms","2013","2013",18.6,,
"ITF4","Puglia","PA_DOWFO","downloading official forms","2014","2014",19.8,,
"ITF4","Puglia","PA_DOWFO","downloading official forms","2015","2015",20,,
"ITF4","Puglia","PA_DOWFO","downloading official forms","2016","2016",18.4,,
"ITF4","Puglia","PA_DOWFO","downloading official forms","2017","2017",16.3,,
"ITF4","Puglia","PA_DOWFO","downloading official forms","2018","2018",17.7,,
"ITF4","Puglia","PA_DOWFO","downloading official forms","2019","2019",19,,
"ITF4","Puglia","PA_SUBFO","submitting completed forms","2010","2010",11.6,,
"ITF4","Puglia","PA_SUBFO","submitting completed forms","2011","2011",12,,
"ITF4","Puglia","PA_SUBFO","submitting completed forms","2012","2012",10.3,,
"ITF4","Puglia","PA_SUBFO","submitting completed forms","2013","2013",13.3,,
"ITF4","Puglia","PA_SUBFO","submitting completed forms","2014","2014",14.2,,
"ITF4","Puglia","PA_SUBFO","submitting completed forms","2015","2015",14.2,,
"ITF4","Puglia","PA_SUBFO","submitting completed forms","2016","2016",13.3,,
"ITF4","Puglia","PA_SUBFO","submitting completed forms","2017","2017",12.8,,
"ITF4","Puglia","PA_SUBFO","submitting completed forms","2018","2018",16,,
"ITF4","Puglia","PA_SUBFO","submitting completed forms","2019","2019",15.3,,
"ITF5","Basilicata","PA_INFO","obtaining information","2010","2010",41.6,,
"ITF5","Basilicata","PA_INFO","obtaining information","2011","2011",32,,
"ITF5","Basilicata","PA_INFO","obtaining information","2012","2012",25.5,,
"ITF5","Basilicata","PA_INFO","obtaining information","2013","2013",27.2,,
"ITF5","Basilicata","PA_INFO","obtaining information","2014","2014",28.8,,
"ITF5","Basilicata","PA_INFO","obtaining information","2015","2015",28,,
"ITF5","Basilicata","PA_INFO","obtaining information","2016","2016",23.3,,
"ITF5","Basilicata","PA_INFO","obtaining information","2017","2017",23.4,,
"ITF5","Basilicata","PA_INFO","obtaining information","2018","2018",24.5,,
"ITF5","Basilicata","PA_INFO","obtaining information","2019","2019",19.5,,
"ITF5","Basilicata","PA_DOWFO","downloading official forms","2010","2010",35.5,,
"ITF5","Basilicata","PA_DOWFO","downloading official forms","2011","2011",25.4,,
"ITF5","Basilicata","PA_DOWFO","downloading official forms","2012","2012",24.3,,
"ITF5","Basilicata","PA_DOWFO","downloading official forms","2013","2013",24.8,,
"ITF5","Basilicata","PA_DOWFO","downloading official forms","2014","2014",22.7,,
"ITF5","Basilicata","PA_DOWFO","downloading official forms","2015","2015",24.3,,
"ITF5","Basilicata","PA_DOWFO","downloading official forms","2016","2016",21.6,,
"ITF5","Basilicata","PA_DOWFO","downloading official forms","2017","2017",21.2,,
"ITF5","Basilicata","PA_DOWFO","downloading official forms","2018","2018",21.1,,
"ITF5","Basilicata","PA_DOWFO","downloading official forms","2019","2019",15,,
"ITF5","Basilicata","PA_SUBFO","submitting completed forms","2010","2010",20.6,,
"ITF5","Basilicata","PA_SUBFO","submitting completed forms","2011","2011",13.5,,
"ITF5","Basilicata","PA_SUBFO","submitting completed forms","2012","2012",16.9,,
"ITF5","Basilicata","PA_SUBFO","submitting completed forms","2013","2013",19.8,,
"ITF5","Basilicata","PA_SUBFO","submitting completed forms","2014","2014",19.9,,
"ITF5","Basilicata","PA_SUBFO","submitting completed forms","2015","2015",18.6,,
"ITF5","Basilicata","PA_SUBFO","submitting completed forms","2016","2016",17.9,,
"ITF5","Basilicata","PA_SUBFO","submitting completed forms","2017","2017",15.5,,
"ITF5","Basilicata","PA_SUBFO","submitting completed forms","2018","2018",19.2,,
"ITF5","Basilicata","PA_SUBFO","submitting completed forms","2019","2019",14.2,,
"ITF6","Calabria","PA_INFO","obtaining information","2010","2010",33.6,,
"ITF6","Calabria","PA_INFO","obtaining information","2011","2011",29.4,,
"ITF6","Calabria","PA_INFO","obtaining information","2012","2012",24.7,,
"ITF6","Calabria","PA_INFO","obtaining information","2013","2013",22.4,,
"ITF6","Calabria","PA_INFO","obtaining information","2014","2014",21.2,,
"ITF6","Calabria","PA_INFO","obtaining information","2015","2015",23.8,,
"ITF6","Calabria","PA_INFO","obtaining information","2016","2016",18.7,,
"ITF6","Calabria","PA_INFO","obtaining information","2017","2017",18.2,,
"ITF6","Calabria","PA_INFO","obtaining information","2018","2018",22.1,,
"ITF6","Calabria","PA_INFO","obtaining information","2019","2019",18.2,,
"ITF6","Calabria","PA_DOWFO","downloading official forms","2010","2010",26.7,,
"ITF6","Calabria","PA_DOWFO","downloading official forms","2011","2011",23.9,,
"ITF6","Calabria","PA_DOWFO","downloading official forms","2012","2012",22.2,,
"ITF6","Calabria","PA_DOWFO","downloading official forms","2013","2013",20.4,,
"ITF6","Calabria","PA_DOWFO","downloading official forms","2014","2014",19.8,,
"ITF6","Calabria","PA_DOWFO","downloading official forms","2015","2015",21.4,,
"ITF6","Calabria","PA_DOWFO","downloading official forms","2016","2016",16.2,,
"ITF6","Calabria","PA_DOWFO","downloading official forms","2017","2017",18,,
"ITF6","Calabria","PA_DOWFO","downloading official forms","2018","2018",21,,
"ITF6","Calabria","PA_DOWFO","downloading official forms","2019","2019",18.2,,
"ITF6","Calabria","PA_SUBFO","submitting completed forms","2010","2010",15.7,,
"ITF6","Calabria","PA_SUBFO","submitting completed forms","2011","2011",13.6,,
"ITF6","Calabria","PA_SUBFO","submitting completed forms","2012","2012",15.1,,
"ITF6","Calabria","PA_SUBFO","submitting completed forms","2013","2013",14.6,,
"ITF6","Calabria","PA_SUBFO","submitting completed forms","2014","2014",13.8,,
"ITF6","Calabria","PA_SUBFO","submitting completed forms","2015","2015",16.8,,
"ITF6","Calabria","PA_SUBFO","submitting completed forms","2016","2016",13.2,,
"ITF6","Calabria","PA_SUBFO","submitting completed forms","2017","2017",15.3,,
"ITF6","Calabria","PA_SUBFO","submitting completed forms","2018","2018",19.6,,
"ITF6","Calabria","PA_SUBFO","submitting completed forms","2019","2019",13.3,,
"ITG1","Sicilia","PA_INFO","obtaining information","2010","2010",31.9,,
"ITG1","Sicilia","PA_INFO","obtaining information","2011","2011",30.7,,
"ITG1","Sicilia","PA_INFO","obtaining information","2012","2012",25.4,,
"ITG1","Sicilia","PA_INFO","obtaining information","2013","2013",22.6,,
"ITG1","Sicilia","PA_INFO","obtaining information","2014","2014",24.9,,
"ITG1","Sicilia","PA_INFO","obtaining information","2015","2015",24.7,,
"ITG1","Sicilia","PA_INFO","obtaining information","2016","2016",19.7,,
"ITG1","Sicilia","PA_INFO","obtaining information","2017","2017",21.9,,
"ITG1","Sicilia","PA_INFO","obtaining information","2018","2018",19.6,,
"ITG1","Sicilia","PA_INFO","obtaining information","2019","2019",16,,
"ITG1","Sicilia","PA_DOWFO","downloading official forms","2010","2010",24.9,,
"ITG1","Sicilia","PA_DOWFO","downloading official forms","2011","2011",22.8,,
"ITG1","Sicilia","PA_DOWFO","downloading official forms","2012","2012",22.1,,
"ITG1","Sicilia","PA_DOWFO","downloading official forms","2013","2013",20.4,,
"ITG1","Sicilia","PA_DOWFO","downloading official forms","2014","2014",22,,
"ITG1","Sicilia","PA_DOWFO","downloading official forms","2015","2015",19.6,,
"ITG1","Sicilia","PA_DOWFO","downloading official forms","2016","2016",16.6,,
"ITG1","Sicilia","PA_DOWFO","downloading official forms","2017","2017",18,,
"ITG1","Sicilia","PA_DOWFO","downloading official forms","2018","2018",18.8,,
"ITG1","Sicilia","PA_DOWFO","downloading official forms","2019","2019",14.3,,
"ITG1","Sicilia","PA_SUBFO","submitting completed forms","2010","2010",12.7,,
"ITG1","Sicilia","PA_SUBFO","submitting completed forms","2011","2011",13.2,,
"ITG1","Sicilia","PA_SUBFO","submitting completed forms","2012","2012",13.5,,
"ITG1","Sicilia","PA_SUBFO","submitting completed forms","2013","2013",14.9,,
"ITG1","Sicilia","PA_SUBFO","submitting completed forms","2014","2014",14.5,,
"ITG1","Sicilia","PA_SUBFO","submitting completed forms","2015","2015",13.6,,
"ITG1","Sicilia","PA_SUBFO","submitting completed forms","2016","2016",13.4,,
"ITG1","Sicilia","PA_SUBFO","submitting completed forms","2017","2017",14.3,,
"ITG1","Sicilia","PA_SUBFO","submitting completed forms","2018","2018",15.5,,
"ITG1","Sicilia","PA_SUBFO","submitting completed forms","2019","2019",11.7,,
"ITG2","Sardegna","PA_INFO","obtaining information","2010","2010",43.5,,
"ITG2","Sardegna","PA_INFO","obtaining information","2011","2011",42.7,,
"ITG2","Sardegna","PA_INFO","obtaining information","2012","2012",31.4,,
"ITG2","Sardegna","PA_INFO","obtaining information","2013","2013",32.6,,
"ITG2","Sardegna","PA_INFO","obtaining information","2014","2014",34,,
"ITG2","Sardegna","PA_INFO","obtaining information","2015","2015",29.6,,
"ITG2","Sardegna","PA_INFO","obtaining information","2016","2016",27.9,,
"ITG2","Sardegna","PA_INFO","obtaining information","2017","2017",26.4,,
"ITG2","Sardegna","PA_INFO","obtaining information","2018","2018",25.2,,
"ITG2","Sardegna","PA_INFO","obtaining information","2019","2019",24.9,,
"ITG2","Sardegna","PA_DOWFO","downloading official forms","2010","2010",32.9,,
"ITG2","Sardegna","PA_DOWFO","downloading official forms","2011","2011",33.7,,
"ITG2","Sardegna","PA_DOWFO","downloading official forms","2012","2012",25.8,,
"ITG2","Sardegna","PA_DOWFO","downloading official forms","2013","2013",27.4,,
"ITG2","Sardegna","PA_DOWFO","downloading official forms","2014","2014",29.6,,
"ITG2","Sardegna","PA_DOWFO","downloading official forms","2015","2015",25.5,,
"ITG2","Sardegna","PA_DOWFO","downloading official forms","2016","2016",23.8,,
"ITG2","Sardegna","PA_DOWFO","downloading official forms","2017","2017",25.1,,
"ITG2","Sardegna","PA_DOWFO","downloading official forms","2018","2018",23.1,,
"ITG2","Sardegna","PA_DOWFO","downloading official forms","2019","2019",25.3,,
"ITG2","Sardegna","PA_SUBFO","submitting completed forms","2010","2010",16.8,,
"ITG2","Sardegna","PA_SUBFO","submitting completed forms","2011","2011",16,,
"ITG2","Sardegna","PA_SUBFO","submitting completed forms","2012","2012",17.9,,
"ITG2","Sardegna","PA_SUBFO","submitting completed forms","2013","2013",18.3,,
"ITG2","Sardegna","PA_SUBFO","submitting completed forms","2014","2014",20.7,,
"ITG2","Sardegna","PA_SUBFO","submitting completed forms","2015","2015",19.8,,
"ITG2","Sardegna","PA_SUBFO","submitting completed forms","2016","2016",18.2,,
"ITG2","Sardegna","PA_SUBFO","submitting completed forms","2017","2017",19,,
"ITG2","Sardegna","PA_SUBFO","submitting completed forms","2018","2018",18.3,,
"ITG2","Sardegna","PA_SUBFO","submitting completed forms","2019","2019",21.9,,
