"ITTER107","Territory","VARICT","Data type","ATECO_2007","NACE 2007","CLLVT","Size classes of persons employed","TIME","Select time","Value","Flag Codes","Flags"
"IT","Italy","E_CC_PFIL_PERC","storage of files","CC","manufacture of wood and paper products, and printing","W_GE10","10 and over","2018","2018",9.71,,
"IT","Italy","E_CC_PFIL_PERC","storage of files","CH","manufacture of basic metals and fabricated metal products, except machinery and equipment","W_GE10","10 and over","2018","2018",12,,
"IT","Italy","E_CC_PFIL_PERC","storage of files","CL","manufacture of transport equipment","W_GE10","10 and over","2018","2018",10.51,,
"IT","Italy","E_CC_PFIL_PERC","storage of files","CM","other manufacturing, and repair and installation of machinery and equipment","W_GE10","10 and over","2018","2018",17.17,,
"IT","Italy","E_CC_PFIL_PERC","storage of files","JC","it and other information services","W_GE10","10 and over","2018","2018",44.86,,
"IT","Italy","E_CC_PFIL_PERC","storage of files","26","manufacture of computer, electronic and optical products","W_GE10","10 and over","2018","2018",26.81,,
"IT","Italy","E_CC_PFIL_PERC","storage of files","53","postal and courier activities","W_GE10","10 and over","2018","2018",32.28,,
"IT","Italy","E_CC_PFIL_PERC","storage of files","55","accommodation ","W_GE10","10 and over","2018","2018",14.7,,
"IT","Italy","E_CC_PFIL_PERC","storage of files","56","food service activities","W_GE10","10 and over","2018","2018",2.59,,
"IT","Italy","E_CC_PFIL_PERC","storage of files","58","publishing activities","W_GE10","10 and over","2018","2018",36.49,,
"IT","Italy","E_CC_PFIL_PERC","storage of files","61","telecommunications","W_GE10","10 and over","2018","2018",37.27,,
"IT","Italy","E_CC_PFIL_PERC","storage of files","68","real estate activities","W_GE10","10 and over","2018","2018",20.59,,
"IT","Italy","E_CC_PFIL_PERC","storage of files","79","travel agency, tour operator and other reservation service and related activities","W_GE10","10 and over","2018","2018",36.88,,
"IT","Italy","E_CC_PFIL_PERC","storage of files","CD-CG","manufacture of coke and refined petroleum products, of chemicals and chemical products, of basic pharmaceutical products and preparations, of rubber, plastic and of other non-metallic mineral products","W_GE10","10 and over","2018","2018",16.69,,
"IT","Italy","E_CC_PFIL_PERC","storage of files","CJ-CK","manufacture of electrical equipment and of machinery and equipment n.e.c. ","W_GE10","10 and over","2018","2018",15.18,,
"IT","Italy","E_CC_PFIL_PERC","storage of files","JA_X_58","motion picture, video and television programme production, sound recording","W_GE10","10 and over","2018","2018",28.12,,
"IT","Italy","E_CC_PFIL_PERC","storage of files","0031","professional, scientific and technical activities except veterinary activities","W_GE10","10 and over","2018","2018",25.48,,
"IT","Italy","E_CC_PFIL_PERC","storage of files","0032","administrative and support service activities except travel agency, tour operator and other reservation service and related activities (N escluso 79)","W_GE10","10 and over","2018","2018",14.68,,
"IT","Italy","E_CC_PFIL_PERC","storage of files","0033","ict sector","W_GE10","10 and over","2018","2018",41.38,,
"IT","Italy","E_CC_PFIL_PERC","storage of files","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W10_49","10-49","2018","2018",13.45,,
"IT","Italy","E_CC_PFIL_PERC","storage of files","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W_GE10","10 and over","2018","2018",14.67,,
"IT","Italy","E_CC_PFIL_PERC","storage of files","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W50_99","50-99","2018","2018",21.38,,
"IT","Italy","E_CC_PFIL_PERC","storage of files","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W100_249","100-249","2018","2018",25.09,,
"IT","Italy","E_CC_PFIL_PERC","storage of files","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W_GE250","250 and over","2018","2018",35.83,,
"IT","Italy","E_CC_PFIL_PERC","storage of files","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W10_49","10-49","2018","2018",12,,
"IT","Italy","E_CC_PFIL_PERC","storage of files","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2018","2018",13.42,,
"IT","Italy","E_CC_PFIL_PERC","storage of files","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W50_99","50-99","2018","2018",18.16,,
"IT","Italy","E_CC_PFIL_PERC","storage of files","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W100_249","100-249","2018","2018",27.81,,
"IT","Italy","E_CC_PFIL_PERC","storage of files","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE250","250 and over","2018","2018",39.87,,
"IT","Italy","E_CC_PFIL_PERC","storage of files","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W10_49","10-49","2018","2018",11.25,,
"IT","Italy","E_CC_PFIL_PERC","storage of files","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE10","10 and over","2018","2018",15.07,,
"IT","Italy","E_CC_PFIL_PERC","storage of files","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W50_99","50-99","2018","2018",19.66,,
"IT","Italy","E_CC_PFIL_PERC","storage of files","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W100_249","100-249","2018","2018",23.38,,
"IT","Italy","E_CC_PFIL_PERC","storage of files","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE250","250 and over","2018","2018",44.18,,
"IT","Italy","E_CC_PFIL_PERC","storage of files","0049","transport and storage, except warehousing and support activities for transportation (h except 53)","W_GE10","10 and over","2018","2018",9.37,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","C","manufacturing","W10_49","10-49","2018","2018",6.85,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","C","manufacturing","W_GE10","10 and over","2018","2018",8.31,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","C","manufacturing","W50_99","50-99","2018","2018",10.12,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","C","manufacturing","W100_249","100-249","2018","2018",23.52,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","C","manufacturing","W_GE250","250 and over","2018","2018",33.05,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","F","construction","W10_49","10-49","2018","2018",6.23,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","F","construction","W_GE10","10 and over","2018","2018",6.77,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","F","construction","W50_99","50-99","2018","2018",11.6,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","F","construction","W100_249","100-249","2018","2018",20.03,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","F","construction","W_GE250","250 and over","2018","2018",28.8,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","G","wholesale and retail trade repair of motor vehicles and motorcycles","W_GE10","10 and over","2018","2018",12.09,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","CA","manufacture of food products, beverages and tobacco products","W_GE10","10 and over","2018","2018",5.99,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","CB","manufacture of textiles, apparel, leather and related products","W_GE10","10 and over","2018","2018",4.04,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","CC","manufacture of wood and paper products, and printing","W_GE10","10 and over","2018","2018",7.36,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","CH","manufacture of basic metals and fabricated metal products, except machinery and equipment","W_GE10","10 and over","2018","2018",7.14,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","CL","manufacture of transport equipment","W_GE10","10 and over","2018","2018",9.13,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","CM","other manufacturing, and repair and installation of machinery and equipment","W_GE10","10 and over","2018","2018",12.17,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","JC","it and other information services","W_GE10","10 and over","2018","2018",37.12,,
