"ITTER107","Territory","VARICT","Data type","ATECO_2007","NACE 2007","CLLVT","Size classes of persons employed","TIME","Select time","Value","Flag Codes","Flags"
"IT","Italy","E_ITSPVAC2_PERC","with hard-to-fill vacancies for these jobs (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W10_49","10-49","2019","2019",1.8,,
"IT","Italy","E_ITSPVAC2_PERC","with hard-to-fill vacancies for these jobs (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE10","10 and over","2019","2019",3.11,,
"IT","Italy","E_ITSPVAC2_PERC","with hard-to-fill vacancies for these jobs (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W50_99","50-99","2019","2019",2.32,,
"IT","Italy","E_ITSPVAC2_PERC","with hard-to-fill vacancies for these jobs (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W100_249","100-249","2019","2019",10.42,,
"IT","Italy","E_ITSPVAC2_PERC","with hard-to-fill vacancies for these jobs (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE250","250 and over","2019","2019",11.54,,
"IT","Italy","E_ITSPVAC2_PERC","with hard-to-fill vacancies for these jobs (percentages)","0049","transport and storage, except warehousing and support activities for transportation (h except 53)","W_GE10","10 and over","2019","2019",0.97,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","C","manufacturing","W10_49","10-49","2019","2019",16.58,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","C","manufacturing","W_GE10","10 and over","2019","2019",20.52,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","C","manufacturing","W50_99","50-99","2019","2019",32.44,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","C","manufacturing","W100_249","100-249","2019","2019",53.9,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","C","manufacturing","W_GE250","250 and over","2019","2019",72.51,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","F","construction","W10_49","10-49","2019","2019",12.37,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","F","construction","W_GE10","10 and over","2019","2019",13.35,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","F","construction","W50_99","50-99","2019","2019",25.76,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","F","construction","W100_249","100-249","2019","2019",27.34,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","F","construction","W_GE250","250 and over","2019","2019",61.43,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","G","wholesale and retail trade repair of motor vehicles and motorcycles","W_GE10","10 and over","2019","2019",20.5,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","CA","manufacture of food products, beverages and tobacco products","W_GE10","10 and over","2019","2019",16.61,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","CB","manufacture of textiles, apparel, leather and related products","W_GE10","10 and over","2019","2019",12.12,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","CC","manufacture of wood and paper products, and printing","W_GE10","10 and over","2019","2019",13.48,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","CH","manufacture of basic metals and fabricated metal products, except machinery and equipment","W_GE10","10 and over","2019","2019",19.02,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","CL","manufacture of transport equipment","W_GE10","10 and over","2019","2019",13.43,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","CM","other manufacturing, and repair and installation of machinery and equipment","W_GE10","10 and over","2019","2019",26.31,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","JC","it and other information services","W_GE10","10 and over","2019","2019",65.72,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","26","manufacture of computer, electronic and optical products","W_GE10","10 and over","2019","2019",33.17,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","47","retail trade, except of motor vehicles and motorcycles","W_GE10","10 and over","2019","2019",16.9,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","53","postal and courier activities","W_GE10","10 and over","2019","2019",20.95,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","55","accommodation ","W_GE10","10 and over","2019","2019",21.69,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","56","food service activities","W_GE10","10 and over","2019","2019",3.18,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","58","publishing activities","W_GE10","10 and over","2019","2019",25.53,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","61","telecommunications","W_GE10","10 and over","2019","2019",61.82,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","68","real estate activities","W_GE10","10 and over","2019","2019",18.59,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","79","travel agency, tour operator and other reservation service and related activities","W_GE10","10 and over","2019","2019",20.36,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","CD-CG","manufacture of coke and refined petroleum products, of chemicals and chemical products, of basic pharmaceutical products and preparations, of rubber, plastic and of other non-metallic mineral products","W_GE10","10 and over","2019","2019",20.51,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","CJ-CK","manufacture of electrical equipment and of machinery and equipment n.e.c. ","W_GE10","10 and over","2019","2019",31.26,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","JA_X_58","motion picture, video and television programme production, sound recording","W_GE10","10 and over","2019","2019",13.94,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","0031","professional, scientific and technical activities except veterinary activities","W_GE10","10 and over","2019","2019",31,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","0032","administrative and support service activities except travel agency, tour operator and other reservation service and related activities (N escluso 79)","W_GE10","10 and over","2019","2019",18.44,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","0033","ict sector","W_GE10","10 and over","2019","2019",62.15,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W10_49","10-49","2019","2019",17.55,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W_GE10","10 and over","2019","2019",19.68,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W50_99","50-99","2019","2019",32.42,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W100_249","100-249","2019","2019",38.5,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W_GE250","250 and over","2019","2019",52.48,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W10_49","10-49","2019","2019",16.71,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",19.43,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W50_99","50-99","2019","2019",31.96,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W100_249","100-249","2019","2019",44.86,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE250","250 and over","2019","2019",60.9,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W10_49","10-49","2019","2019",19.03,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE10","10 and over","2019","2019",24.79,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W50_99","50-99","2019","2019",29.48,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W100_249","100-249","2019","2019",45.1,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE250","250 and over","2019","2019",63.09,,
"IT","Italy","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","0049","transport and storage, except warehousing and support activities for transportation (h except 53)","W_GE10","10 and over","2019","2019",14.1,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","C","manufacturing","W10_49","10-49","2019","2019",4.7,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","C","manufacturing","W_GE10","10 and over","2019","2019",8,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","C","manufacturing","W50_99","50-99","2019","2019",15.24,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","C","manufacturing","W100_249","100-249","2019","2019",37.33,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","C","manufacturing","W_GE250","250 and over","2019","2019",60.87,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","F","construction","W10_49","10-49","2019","2019",3.12,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","F","construction","W_GE10","10 and over","2019","2019",3.69,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","F","construction","W50_99","50-99","2019","2019",9.12,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","F","construction","W100_249","100-249","2019","2019",13.07,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","F","construction","W_GE250","250 and over","2019","2019",44.06,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","G","wholesale and retail trade repair of motor vehicles and motorcycles","W_GE10","10 and over","2019","2019",7.25,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","CA","manufacture of food products, beverages and tobacco products","W_GE10","10 and over","2019","2019",5.55,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","CB","manufacture of textiles, apparel, leather and related products","W_GE10","10 and over","2019","2019",2.64,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","CC","manufacture of wood and paper products, and printing","W_GE10","10 and over","2019","2019",6.12,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","CH","manufacture of basic metals and fabricated metal products, except machinery and equipment","W_GE10","10 and over","2019","2019",5.37,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","CL","manufacture of transport equipment","W_GE10","10 and over","2019","2019",8.09,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","CM","other manufacturing, and repair and installation of machinery and equipment","W_GE10","10 and over","2019","2019",13.02,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","JC","it and other information services","W_GE10","10 and over","2019","2019",61.1,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","26","manufacture of computer, electronic and optical products","W_GE10","10 and over","2019","2019",22.9,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","47","retail trade, except of motor vehicles and motorcycles","W_GE10","10 and over","2019","2019",4.33,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","53","postal and courier activities","W_GE10","10 and over","2019","2019",5.85,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","55","accommodation ","W_GE10","10 and over","2019","2019",6.67,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","56","food service activities","W_GE10","10 and over","2019","2019",1.77,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","58","publishing activities","W_GE10","10 and over","2019","2019",17.87,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","61","telecommunications","W_GE10","10 and over","2019","2019",55.43,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","68","real estate activities","W_GE10","10 and over","2019","2019",5.87,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","79","travel agency, tour operator and other reservation service and related activities","W_GE10","10 and over","2019","2019",5.89,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","CD-CG","manufacture of coke and refined petroleum products, of chemicals and chemical products, of basic pharmaceutical products and preparations, of rubber, plastic and of other non-metallic mineral products","W_GE10","10 and over","2019","2019",8.05,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","CJ-CK","manufacture of electrical equipment and of machinery and equipment n.e.c. ","W_GE10","10 and over","2019","2019",13.18,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","JA_X_58","motion picture, video and television programme production, sound recording","W_GE10","10 and over","2019","2019",5.95,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","0031","professional, scientific and technical activities except veterinary activities","W_GE10","10 and over","2019","2019",17.25,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","0032","administrative and support service activities except travel agency, tour operator and other reservation service and related activities (N escluso 79)","W_GE10","10 and over","2019","2019",3.38,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","0033","ict sector","W_GE10","10 and over","2019","2019",56.26,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W10_49","10-49","2019","2019",7.59,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W_GE10","10 and over","2019","2019",9.25,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W50_99","50-99","2019","2019",18.58,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W100_249","100-249","2019","2019",23.26,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W_GE250","250 and over","2019","2019",38.33,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W10_49","10-49","2019","2019",6.15,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",8.32,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W50_99","50-99","2019","2019",16.46,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W100_249","100-249","2019","2019",29.18,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE250","250 and over","2019","2019",47.49,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W10_49","10-49","2019","2019",7.34,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE10","10 and over","2019","2019",12.27,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W50_99","50-99","2019","2019",13.73,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W100_249","100-249","2019","2019",32.42,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE250","250 and over","2019","2019",46.16,,
"IT","Italy","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","0049","transport and storage, except warehousing and support activities for transportation (h except 53)","W_GE10","10 and over","2019","2019",5.1,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","C","manufacturing","W10_49","10-49","2019","2019",15.08,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","C","manufacturing","W_GE10","10 and over","2019","2019",18.22,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","C","manufacturing","W50_99","50-99","2019","2019",29.93,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","C","manufacturing","W100_249","100-249","2019","2019",41.38,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","C","manufacturing","W_GE250","250 and over","2019","2019",58.2,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","F","construction","W10_49","10-49","2019","2019",11.08,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","F","construction","W_GE10","10 and over","2019","2019",11.94,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","F","construction","W50_99","50-99","2019","2019",23.46,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","F","construction","W100_249","100-249","2019","2019",23.49,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","F","construction","W_GE250","250 and over","2019","2019",49.27,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","G","wholesale and retail trade repair of motor vehicles and motorcycles","W_GE10","10 and over","2019","2019",17.52,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","CA","manufacture of food products, beverages and tobacco products","W_GE10","10 and over","2019","2019",15.36,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","CB","manufacture of textiles, apparel, leather and related products","W_GE10","10 and over","2019","2019",10.87,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","CC","manufacture of wood and paper products, and printing","W_GE10","10 and over","2019","2019",10.98,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","CH","manufacture of basic metals and fabricated metal products, except machinery and equipment","W_GE10","10 and over","2019","2019",18,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","CL","manufacture of transport equipment","W_GE10","10 and over","2019","2019",10.92,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","CM","other manufacturing, and repair and installation of machinery and equipment","W_GE10","10 and over","2019","2019",22.44,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","JC","it and other information services","W_GE10","10 and over","2019","2019",37.22,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","26","manufacture of computer, electronic and optical products","W_GE10","10 and over","2019","2019",23.29,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","47","retail trade, except of motor vehicles and motorcycles","W_GE10","10 and over","2019","2019",15.19,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","53","postal and courier activities","W_GE10","10 and over","2019","2019",20.49,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","55","accommodation ","W_GE10","10 and over","2019","2019",16.35,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","56","food service activities","W_GE10","10 and over","2019","2019",2.19,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","58","publishing activities","W_GE10","10 and over","2019","2019",18.59,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","61","telecommunications","W_GE10","10 and over","2019","2019",37.39,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","68","real estate activities","W_GE10","10 and over","2019","2019",16.81,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","79","travel agency, tour operator and other reservation service and related activities","W_GE10","10 and over","2019","2019",18.67,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","CD-CG","manufacture of coke and refined petroleum products, of chemicals and chemical products, of basic pharmaceutical products and preparations, of rubber, plastic and of other non-metallic mineral products","W_GE10","10 and over","2019","2019",19.04,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","CJ-CK","manufacture of electrical equipment and of machinery and equipment n.e.c. ","W_GE10","10 and over","2019","2019",27.29,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","JA_X_58","motion picture, video and television programme production, sound recording","W_GE10","10 and over","2019","2019",10.03,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","0031","professional, scientific and technical activities except veterinary activities","W_GE10","10 and over","2019","2019",25.87,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","0032","administrative and support service activities except travel agency, tour operator and other reservation service and related activities (N escluso 79)","W_GE10","10 and over","2019","2019",17.18,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","0033","ict sector","W_GE10","10 and over","2019","2019",35.78,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W10_49","10-49","2019","2019",14.15,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W_GE10","10 and over","2019","2019",15.78,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W50_99","50-99","2019","2019",24.91,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W100_249","100-249","2019","2019",30.71,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W_GE250","250 and over","2019","2019",42.47,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W10_49","10-49","2019","2019",14.14,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",16.3,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W50_99","50-99","2019","2019",27,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W100_249","100-249","2019","2019",35.19,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE250","250 and over","2019","2019",49.21,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W10_49","10-49","2019","2019",13.5,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE10","10 and over","2019","2019",18.97,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W50_99","50-99","2019","2019",25.75,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W100_249","100-249","2019","2019",36.52,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE250","250 and over","2019","2019",53.46,,
"IT","Italy","E_ITUST2_PERC","for other persons employed (percentages)","0049","transport and storage, except warehousing and support activities for transportation (h except 53)","W_GE10","10 and over","2019","2019",12.87,,
"ITC","Nord-ovest","E_ITSP2_PERC","enterprises employing ICT/IT specialists (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",17.9,,
"ITC","Nord-ovest","E_ITSPRCR2_PERC","enterprises have recruited/tried to recruit personnel for jobs requiring ICT specialist skills in previous year (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",7.36,,
"ITC","Nord-ovest","E_ITSPVAC2_PERC","with hard-to-fill vacancies for these jobs (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",3.71,,
"ITC","Nord-ovest","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",20.26,,
"ITC","Nord-ovest","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",9.43,,
"ITC","Nord-ovest","E_ITUST2_PERC","for other persons employed (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",16.61,,
"ITD","Nord-est","E_ITSP2_PERC","enterprises employing ICT/IT specialists (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",17.01,,
"ITD","Nord-est","E_ITSPRCR2_PERC","enterprises have recruited/tried to recruit personnel for jobs requiring ICT specialist skills in previous year (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",7.64,,
"ITD","Nord-est","E_ITSPVAC2_PERC","with hard-to-fill vacancies for these jobs (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",5.24,,
